epoch,train_loss,val_miou,val_pixel_acc,lr
69,0.2192,0.7872,0.9546,4.71e-05
70,0.2183,0.7899,0.9554,4.63e-05
71,0.2226,0.7882,0.9551,4.55e-05
72,0.2147,0.7884,0.9540,4.47e-05
73,0.2192,0.7909,0.9562,4.38e-05
74,0.2169,0.7913,0.9556,4.30e-05
75,0.2158,0.7899,0.9551,4.22e-05
76,0.2246,0.7884,0.9540,4.14e-05
77,0.2173,0.7900,0.9558,4.05e-05
78,0.2099,0.7923,0.9558,3.97e-05
79,0.2054,0.7902,0.9553,3.89e-05
80,0.2054,0.7900,0.9562,3.80e-05
81,0.2114,0.7909,0.9560,3.72e-05
82,0.2082,0.7929,0.9562,3.64e-05
83,0.2010,0.7917,0.9549,3.55e-05
84,0.2084,0.7924,0.9555,3.47e-05
85,0.2071,0.7913,0.9550,3.38e-05
86,0.2164,0.7921,0.9556,3.30e-05
87,0.2026,0.7937,0.9562,3.21e-05
88,0.2151,0.7901,0.9551,3.13e-05
89,0.2087,0.7898,0.9555,3.04e-05
90,0.2044,0.7911,0.9557,2.96e-05
91,0.2065,0.7940,0.9561,2.87e-05
92,0.2053,0.7916,0.9547,2.79e-05
93,0.1955,0.7918,0.9556,2.70e-05
94,0.1996,0.7900,0.9546,2.61e-05
95,0.2001,0.7920,0.9554,2.52e-05
96,0.1991,0.7919,0.9554,2.44e-05
97,0.2030,0.7941,0.9566,2.35e-05
98,0.1989,0.7915,0.9549,2.26e-05
99,0.1958,0.7946,0.9559,2.17e-05
100,0.1952,0.7957,0.9563,2.08e-05
101,0.2028,0.7920,0.9553,1.99e-05
102,0.1948,0.7933,0.9557,1.90e-05
103,0.2010,0.7933,0.9563,1.81e-05
104,0.1937,0.7939,0.9559,1.72e-05
105,0.1947,0.7931,0.9558,1.63e-05
106,0.2055,0.7942,0.9562,1.54e-05
107,0.1950,0.7916,0.9549,1.45e-05
108,0.1904,0.7929,0.9556,1.35e-05
109,0.1911,0.7948,0.9561,1.26e-05
110,0.1884,0.7960,0.9565,1.16e-05
111,0.1948,0.7935,0.9558,1.07e-05
112,0.1899,0.7939,0.9558,9.72e-06
113,0.1906,0.7937,0.9559,8.74e-06
114,0.1869,0.7941,0.9560,7.75e-06
115,0.1873,0.7942,0.9563,6.75e-06
116,0.1844,0.7941,0.9563,5.73e-06
117,0.1885,0.7939,0.9560,4.68e-06
118,0.1895,0.7947,0.9563,3.62e-06
119,0.1882,0.7948,0.9561,2.51e-06
120,0.1938,0.7946,0.9561,1.35e-06
